age_group,gender,nationality,fastest_finish_time_secs
50-54,F,HKG,15648
60-64,F,MEX,15648
50-54,F,JPN,15648
50-54,F,AUS,15649
45-49,F,CHN,15649
45-49,F,CHN,15649
50-54,F,GBR,15649
40-44,F,NED,15649
40-44,F,,15649
40-44,F,USA,15649
45-49,F,USA,15649
45-49,F,JPN,15649
55-59,F,CHI,15649
55-59,F,SWE,15649
55-59,F,GER,15649
45-49,F,USA,15649
50-54,F,GER,15649
40-44,F,COL,15649
65-69,F,USA,15650
55-59,F,USA,15650
45-49,F,USA,15650
40-44,F,AUS,15650
50-54,F,USA,15650
50-54,F,USA,15650
55-59,F,JPN,15650
45-49,F,FRA,15650
50-54,F,FRA,15650
55-59,F,CAN,15650
40-44,F,USA,15650
40-44,F,,15650
45-49,F,USA,15650
55-59,F,USA,15650
40-44,F,JPN,15650
55-59,F,JPN,15650
70-74,F,USA,15651
65-69,F,USA,15651
40-44,F,GER,15651
60-64,F,FRA,15651
40-44,F,USA,15651
40-44,F,ARG,15651
45-49,F,BEL,15651
45-49,F,SLO,15651
40-44,F,GBR,15651
45-49,F,GBR,15651
40-44,F,FRA,15651
40-44,F,AUS,15651
40-44,F,RSA,15651
45-49,F,MEX,15651
55-59,F,NED,15651
40-44,F,USA,15651
40-44,F,GBR,15651
55-59,F,NED,15651
45-49,F,USA,15652
45-49,F,USA,15652
45-49,F,ARG,15652
40-44,F,CZE,15652
40-44,F,IRL,15652
55-59,F,CHN,15652
50-54,F,USA,15652
50-54,F,USA,15652
40-44,F,GER,15652
45-49,F,USA,15652
50-54,F,THA,15653
55-59,F,,15653
40-44,F,USA,15653
40-44,F,CAN,15653
60-64,F,USA,15653
50-54,F,ESP,15653
50-54,F,IRL,15653
40-44,F,USA,15653
45-49,F,CRO,15653
55-59,F,GER,15653
50-54,F,FRA,15653
45-49,F,JPN,15653
40-44,F,RSA,15653
50-54,F,GUA,15653
50-54,F,POR,15653
60-64,F,USA,15653
65-69,F,USA,15654
50-54,F,GBR,15654
45-49,F,ITA,15654
50-54,F,CHN,15654
45-49,F,CHN,15654
45-49,F,GBR,15654
50-54,F,HKG,15654
50-54,F,MEX,15654
40-44,F,GBR,15654
50-54,F,GBR,15654
50-54,F,JPN,15654
50-54,F,GBR,15655
45-49,F,USA,15655
50-54,F,CHN,15655
40-44,F,JPN,15655
40-44,F,USA,15655
40-44,F,DOM,15655
55-59,F,MEX,15655
40-44,F,MAR,15655
50-54,F,JPN,15655
45-49,F,JPN,15655
40-44,F,LAT,15656
40-44,F,USA,15656
50-54,F,GBR,15656
50-54,F,GBR,15656
45-49,F,GBR,15656
50-54,F,JPN,15656
40-44,F,ARG,15656
50-54,F,GER,15656
45-49,F,SVK,15656
50-54,F,HKG,15656
40-44,F,GBR,15657
55-59,F,MEX,15657
40-44,F,POL,15657
40-44,F,ARG,15657
45-49,F,URU,15657
40-44,F,ARG,15657
40-44,F,MEX,15657
40-44,F,,15657
55-59,F,GBR,15657
55-59,F,JPN,15657
55-59,F,GER,15657
40-44,F,ITA,15657
50-54,F,GBR,15657
40-44,F,JPN,15657
50-54,F,ITA,15657
65-69,F,FIN,15658
45-49,F,USA,15658
45-49,F,JPN,15658
40-44,F,GBR,15658
40-44,F,AUS,15658
45-49,F,USA,15658
45-49,F,SLO,15658
45-49,F,ARG,15658
40-44,F,RSA,15658
40-44,F,GBR,15658
45-49,F,MAS,15658
45-49,F,NOR,15658
55-59,F,JPN,15658
40-44,F,RSA,15658
45-49,F,GBR,15658
40-44,F,CHN,15659
40-44,F,NZL,15659
40-44,F,CAN,15659
55-59,F,GER,15659
45-49,F,NED,15659
40-44,F,CAN,15659
40-44,F,GBR,15659
55-59,F,GER,15659
45-49,F,CAN,15659
60-64,F,JPN,15659
45-49,F,MEX,15660
50-54,F,CHN,15660
45-49,F,CHN,15660
50-54,F,GBR,15660
50-54,F,GBR,15660
45-49,F,JPN,15660
40-44,F,GBR,15660
45-49,F,ARG,15660
50-54,F,HUN,15660
40-44,F,IRL,15660
45-49,F,JPN,15660
40-44,F,USA,15660
45-49,F,USA,15660
40-44,F,JPN,15660
45-49,F,,15660
40-44,F,MLT,15660
45-49,F,USA,15660
55-59,F,GER,15660
45-49,F,RSA,15660
40-44,F,FRA,15660
70-74,F,USA,15661
40-44,F,MEX,15661
50-54,F,CHN,15661
55-59,F,,15661
50-54,F,ITA,15661
40-44,F,FRA,15661
45-49,F,USA,15661
50-54,F,USA,15661
50-54,F,GBR,15661
40-44,F,USA,15661
40-44,F,USA,15661
45-49,F,MEX,15661
55-59,F,NOR,15661
40-44,F,CAN,15662
45-49,F,POR,15662
50-54,F,CHN,15662
45-49,F,CHN,15662
40-44,F,CHN,15662
45-49,F,GBR,15662
45-49,F,BRA,15662
60-64,F,CAN,15662
45-49,F,NED,15662
40-44,F,IRL,15662
55-59,F,IRL,15662
60-64,F,JPN,15662
55-59,F,SWE,15662
50-54,F,JPN,15662
50-54,F,POL,15663
40-44,F,NED,15663
45-49,F,AUS,15663
55-59,F,GBR,15663
50-54,F,USA,15663
50-54,F,GBR,15663
40-44,F,MEX,15663
50-54,F,BRA,15663
50-54,F,BRA,15663
60-64,F,JPN,15663
50-54,F,JPN,15663
45-49,F,USA,15663
45-49,F,TPE,15663
40-44,F,IRL,15663
45-49,F,JPN,15663
45-49,F,GBR,15663
55-59,F,USA,15663
45-49,F,USA,15663
65-69,F,CAN,15664
45-49,F,USA,15664
40-44,F,PHI,15664
50-54,F,CHN,15664
50-54,F,ARG,15664
50-54,F,USA,15664
50-54,F,ITA,15664
45-49,F,NED,15664
55-59,F,HKG,15664
50-54,F,CAN,15664
50-54,F,USA,15664
50-54,F,GER,15664
50-54,F,USA,15664
45-49,F,USA,15664
50-54,F,JPN,15664
50-54,F,ARG,15664
45-49,F,ESP,15664
55-59,F,ESP,15664
45-49,F,MEX,15664
45-49,F,SUI,15665
40-44,F,GBR,15665
40-44,F,GBR,15665
55-59,F,,15665
55-59,F,USA,15665
45-49,F,GBR,15665
50-54,F,ISR,15665
45-49,F,ITA,15665
55-59,F,JPN,15665
40-44,F,USA,15665
60-64,F,JPN,15665
55-59,F,CAN,15665
45-49,F,SGP,15665
40-44,F,USA,15665
45-49,F,GER,15665
45-49,F,GER,15666
40-44,F,BRA,15666
45-49,F,CHN,15666
55-59,F,USA,15666
50-54,F,ARG,15666
45-49,F,GBR,15666
55-59,F,GBR,15666
45-49,F,AUS,15666
50-54,F,BRA,15666
45-49,F,INA,15666
40-44,F,GBR,15666
60-64,F,NFI,15666
45-49,F,MEX,15666
55-59,F,GBR,15666
60-64,F,USA,15666
40-44,F,MAS,15666
45-49,F,CRO,15666
50-54,F,USA,15666
50-54,F,JPN,15667
45-49,F,USA,15667
55-59,F,FRA,15667
45-49,F,IRL,15667
50-54,F,SWE,15667
40-44,F,RSA,15667
50-54,F,IRL,15667
40-44,F,IRL,15667
50-54,F,MEX,15667
40-44,F,USA,15667
50-54,F,GBR,15667
50-54,F,IRL,15667
40-44,F,NED,15667
55-59,F,USA,15667
50-54,F,JPN,15667
45-49,F,CHN,15668
45-49,F,GBR,15668
50-54,F,,15668
45-49,F,INA,15668
50-54,F,,15668
40-44,F,JPN,15668
45-49,F,AUS,15668
45-49,F,POL,15668
45-49,F,AUS,15668
45-49,F,USA,15668
45-49,F,BRA,15668
50-54,F,USA,15668
45-49,F,IRL,15668
45-49,F,RSA,15668
50-54,F,ITA,15669
55-59,F,CHN,15669
50-54,F,CHN,15669
40-44,F,ARG,15669
45-49,F,GBR,15669
45-49,F,SGP,15669
45-49,F,USA,15669
40-44,F,POR,15669
40-44,F,JPN,15669
40-44,F,JPN,15669
45-49,F,AUS,15669
40-44,F,GBR,15669
45-49,F,ISR,15669
40-44,F,RSA,15669
50-54,F,USA,15669
40-44,F,IRL,15669
45-49,F,CAN,15669
55-59,F,USA,15669
40-44,F,USA,15669
40-44,F,BRA,15669
45-49,F,ARG,15670
40-44,F,GBR,15670
40-44,F,PER,15670
50-54,F,AUS,15670
40-44,F,USA,15670
40-44,F,GBR,15670
55-59,F,GER,15670
45-49,F,FRA,15670
40-44,F,ARG,15670
40-44,F,GER,15670
50-54,F,RSA,15670
55-59,F,AUS,15670
40-44,F,THA,15670
45-49,F,GER,15670
55-59,F,JPN,15670
55-59,F,USA,15671
50-54,F,CHN,15671
40-44,F,POL,15671
40-44,F,BRA,15671
45-49,F,ARG,15671
40-44,F,GBR,15671
40-44,F,VEN,15671
45-49,F,IRL,15671
45-49,F,BEL,15671
40-44,F,ITA,15671
40-44,F,TPE,15671
40-44,F,FRA,15671
40-44,F,COL,15671
50-54,F,ITA,15671
60-64,F,IRL,15671
40-44,F,USA,15671
45-49,F,FIN,15671
55-59,F,USA,15671
40-44,F,JPN,15671
40-44,F,CAN,15671
65-69,F,ITA,15672
45-49,F,CAN,15672
50-54,F,CHN,15672
40-44,F,BRA,15672
40-44,F,GBR,15672
45-49,F,LUX,15672
50-54,F,FRA,15672
50-54,F,ESP,15672
50-54,F,ITA,15672
45-49,F,ITA,15673
50-54,F,MLT,15673
40-44,F,LTU,15673
50-54,F,GBR,15673
50-54,F,,15673
55-59,F,,15673
45-49,F,VEN,15673
45-49,F,JPN,15673
50-54,F,CRC,15673
40-44,F,USA,15673
55-59,F,CHN,15673
50-54,F,CHN,15673
40-44,F,CHN,15673
45-49,F,BRA,15673
55-59,F,USA,15674
45-49,F,GER,15674
50-54,F,CHN,15674
50-54,F,ARG,15674
50-54,F,JPN,15674
45-49,F,,15674
40-44,F,USA,15674
50-54,F,ITA,15674
45-49,F,URU,15674
45-49,F,SWE,15674
50-54,F,GBR,15674
50-54,F,HUN,15674
50-54,F,AUS,15674
55-59,F,USA,15674
40-44,F,CHN,15674
45-49,F,CHN,15674
40-44,F,USA,15675
45-49,F,ARG,15675
40-44,F,PUR,15675
60-64,F,CAN,15675
40-44,F,CHN,15675
45-49,F,CHN,15675
55-59,F,USA,15675
40-44,F,AUS,15675
45-49,F,FRA,15675
40-44,F,USA,15675
40-44,F,POL,15675
45-49,F,GER,15675
50-54,F,JPN,15675
55-59,F,RSA,15675
45-49,F,URU,15675
45-49,F,USA,15675
50-54,F,USA,15675
45-49,F,IRL,15675
45-49,F,FRA,15675
40-44,F,USA,15675
55-59,F,GBR,15675
50-54,F,JPN,15675
45-49,F,USA,15675
55-59,F,USA,15676
40-44,F,ARG,15676
40-44,F,USA,15676
45-49,F,BRA,15676
50-54,F,GER,15676
40-44,F,IRL,15676
50-54,F,HUN,15676
45-49,F,BRA,15676
65-69,F,JPN,15677
50-54,F,CHN,15677
40-44,F,CHN,15677
40-44,F,BOL,15677
40-44,F,USA,15677
40-44,F,USA,15677
40-44,F,GBR,15677
50-54,F,GBR,15677
50-54,F,GBR,15677
40-44,F,GBR,15677
45-49,F,HKG,15677
40-44,F,MAS,15677
45-49,F,FRA,15677
50-54,F,USA,15677
40-44,F,AUS,15677
45-49,F,FRA,15677
50-54,F,USA,15677
40-44,F,COL,15678
50-54,F,ARG,15678
55-59,F,VEN,15678
40-44,F,USA,15678
45-49,F,NOR,15678
40-44,F,BRA,15678
40-44,F,BEL,15678
55-59,F,GBR,15678
40-44,F,NOR,15678
50-54,F,CAN,15678
55-59,F,JPN,15678
55-59,F,USA,15678
50-54,F,IND,15678
45-49,F,THA,15678
55-59,F,IRL,15678
50-54,F,USA,15678
40-44,F,RSA,15678
55-59,F,JPN,15678
45-49,F,GBR,15679
45-49,F,CHI,15679
45-49,F,AUS,15679
50-54,F,NED,15679
40-44,F,USA,15679
50-54,F,USA,15679
55-59,F,USA,15679
40-44,F,FRA,15679
45-49,F,HKG,15679
50-54,F,JPN,15679
55-59,F,VEN,15679
60-64,F,USA,15679
60-64,F,JPN,15679
55-59,F,,15679
55-59,F,AUT,15679
40-44,F,USA,15679
45-49,F,RSA,15679
50-54,F,USA,15679
45-49,F,SWE,15679
70-74,F,USA,15680
65-69,F,FRA,15680
45-49,F,FRA,15680
45-49,F,CHN,15680
50-54,F,CHN,15680
40-44,F,POL,15680
55-59,F,FRA,15680
40-44,F,CRC,15680
55-59,F,TUR,15680
40-44,F,USA,15680
45-49,F,AUS,15680
50-54,F,JPN,15680
50-54,F,FIN,15680
50-54,F,NED,15680
45-49,F,ESP,15680
40-44,F,CRC,15680
40-44,F,FRA,15680
40-44,F,IRL,15680
45-49,F,ISL,15680
60-64,F,AUS,15680
45-49,F,TPE,15680
55-59,F,JAM,15680
50-54,F,GBR,15680
45-49,F,BRA,15680
50-54,F,BRA,15681
45-49,F,USA,15681
50-54,F,CHN,15681
50-54,F,CHN,15681
40-44,F,BRA,15681
45-49,F,ARG,15681
40-44,F,POL,15681
40-44,F,VEN,15681
45-49,F,GBR,15681
45-49,F,FRA,15681
45-49,F,MAR,15681
50-54,F,JPN,15681
50-54,F,JPN,15681
55-59,F,USA,15681
45-49,F,USA,15681
55-59,F,JPN,15681
40-44,F,JPN,15681
40-44,F,USA,15681
45-49,F,JPN,15682
40-44,F,IND,15682
55-59,F,JPN,15682
40-44,F,JPN,15682
40-44,F,JPN,15682
45-49,F,CRO,15682
40-44,F,ITA,15682
40-44,F,USA,15682
40-44,F,FRA,15682
60-64,F,JPN,15682
50-54,F,JPN,15682
40-44,F,IRL,15682
40-44,F,CYP,15683
45-49,F,CAN,15683
55-59,F,CHN,15683
45-49,F,GBR,15683
40-44,F,JPN,15683
50-54,F,GBR,15683
50-54,F,USA,15683
55-59,F,JPN,15683
50-54,F,CAN,15683
40-44,F,RSA,15683
45-49,F,CAN,15683
45-49,F,FRA,15683
40-44,F,FRA,15683
55-59,F,PHI,15683
45-49,F,USA,15683
40-44,F,PUR,15683
50-54,F,GER,15683
60-64,F,JPN,15683
40-44,F,FRA,15683
60-64,F,USA,15683
50-54,F,JPN,15683
40-44,F,RSA,15683
40-44,F,NZL,15683
55-59,F,FRA,15683
45-49,F,USA,15684
60-64,F,JPN,15684
55-59,F,NOR,15684
55-59,F,NOR,15684
40-44,F,CHN,15684
40-44,F,RSA,15684
50-54,F,GBR,15684
45-49,F,USA,15684
50-54,F,SGP,15684
40-44,F,AUS,15684
45-49,F,USA,15684
60-64,F,JPN,15684
50-54,F,JPN,15684
45-49,F,MEX,15684
40-44,F,RUS,15684
40-44,F,BEL,15684
45-49,F,BRA,15684
40-44,F,BRA,15684
60-64,F,JPN,15684
45-49,F,JPN,15684
45-49,F,IRL,15685
50-54,F,CHN,15685
40-44,F,GBR,15685
55-59,F,USA,15685
40-44,F,CHI,15685
40-44,F,ESA,15685
50-54,F,,15685
40-44,F,GBR,15685
50-54,F,FRA,15685
40-44,F,MAR,15685
45-49,F,USA,15685
50-54,F,FRA,15685
40-44,F,IRI,15685
40-44,F,USA,15685
45-49,F,IRL,15685
55-59,F,USA,15685
45-49,F,SWE,15685
40-44,F,RSA,15685
50-54,F,MEX,15685
50-54,F,JPN,15685
45-49,F,FRA,15686
40-44,F,GBR,15686
50-54,F,BEL,15686
60-64,F,FRA,15686
45-49,F,USA,15686
50-54,F,JPN,15686
50-54,F,FRA,15686
55-59,F,JPN,15686
40-44,F,POR,15686
45-49,F,CRC,15686
55-59,F,GER,15686
50-54,F,JPN,15686
40-44,F,USA,15687
50-54,F,USA,15687
40-44,F,COL,15687
40-44,F,NZL,15687
40-44,F,RSA,15687
55-59,F,IND,15687
45-49,F,JPN,15687
45-49,F,TPE,15687
45-49,F,ECU,15687
45-49,F,GER,15687
45-49,F,GER,15687
40-44,F,USA,15687
40-44,F,USA,15687
55-59,F,IRL,15687
50-54,F,USA,15687
50-54,F,USA,15687
45-49,F,IRL,15687
65-69,F,USA,15688
40-44,F,USA,15688
40-44,F,ARG,15688
40-44,F,IND,15688
55-59,F,DEN,15688
45-49,F,JPN,15688
45-49,F,GER,15688
55-59,F,JPN,15688
45-49,F,BRA,15688
60-64,F,GBR,15688
50-54,F,USA,15688
45-49,F,CAN,15688
55-59,F,BOL,15689
60-64,F,,15689
50-54,F,IRL,15689
45-49,F,,15689
45-49,F,BRA,15689
50-54,F,GER,15689
40-44,F,RSA,15689
45-49,F,FRA,15689
40-44,F,FRA,15689
60-64,F,USA,15689
55-59,F,JPN,15689
60-64,F,AUS,15689
50-54,F,USA,15689
45-49,F,SUI,15689
40-44,F,MAS,15689
50-54,F,ITA,15689
45-49,F,SWE,15689
40-44,F,BRA,15689
45-49,F,GER,15690
45-49,F,GBR,15690
45-49,F,USA,15690
60-64,F,CHI,15690
50-54,F,USA,15690
45-49,F,GER,15690
40-44,F,AUS,15690
50-54,F,DOM,15690
50-54,F,FRA,15690
50-54,F,ITA,15690
40-44,F,CAN,15690
45-49,F,USA,15690
40-44,F,BRA,15690
55-59,F,IRL,15690
70-74,F,GER,15691
65-69,F,CHN,15691
65-69,F,GBR,15691
40-44,F,GBR,15691
50-54,F,MEX,15691
45-49,F,CHN,15691
40-44,F,MEX,15691
40-44,F,ARG,15691
45-49,F,USA,15691
40-44,F,MEX,15691
40-44,F,CAN,15691
45-49,F,GER,15691
40-44,F,POL,15691
50-54,F,GER,15691
45-49,F,USA,15691
45-49,F,ITA,15691
45-49,F,AUS,15691
45-49,F,IRL,15691
50-54,F,HON,15691
40-44,F,,15691
45-49,F,AUS,15691
50-54,F,,15692
40-44,F,USA,15692
45-49,F,USA,15692
40-44,F,USA,15692
40-44,F,GBR,15692
40-44,F,MAR,15692
40-44,F,SRB,15692
45-49,F,HKG,15692
55-59,F,HKG,15692
45-49,F,MAS,15692
40-44,F,USA,15692
50-54,F,USA,15692
40-44,F,GBR,15692
45-49,F,GBR,15692
45-49,F,IRL,15692
45-49,F,MEX,15693
45-49,F,RSA,15693
45-49,F,URU,15693
40-44,F,FRA,15693
50-54,F,JPN,15693
40-44,F,FRA,15693
40-44,F,CAN,15693
45-49,F,IRL,15693
40-44,F,JPN,15693
50-54,F,IRL,15693
40-44,F,BLR,15693
45-49,F,THA,15693
40-44,F,NZL,15693
40-44,F,USA,15693
40-44,F,PHI,15694
40-44,F,CHN,15694
40-44,F,CHN,15694
60-64,F,JPN,15694
45-49,F,BRA,15694
50-54,F,USA,15694
45-49,F,GBR,15694
40-44,F,GER,15694
40-44,F,GBR,15694
50-54,F,AUS,15694
60-64,F,ITA,15694
60-64,F,GBR,15694
45-49,F,CAN,15694
45-49,F,USA,15694
60-64,F,JPN,15694
50-54,F,JPN,15694
55-59,F,USA,15695
45-49,F,DEN,15695
45-49,F,JPN,15695
40-44,F,GBR,15695
40-44,F,MEX,15695
45-49,F,AUS,15695
45-49,F,IRL,15695
45-49,F,FRA,15695
50-54,F,MEX,15695
50-54,F,ESP,15695
40-44,F,USA,15695
50-54,F,CAN,15695
40-44,F,ITA,15695
55-59,F,USA,15695
40-44,F,IRL,15695
50-54,F,JPN,15695
45-49,F,,15695
50-54,F,CAN,15695
55-59,F,,15695
45-49,F,ITA,15695
65-69,F,AUS,15696
40-44,F,MEX,15696
40-44,F,POL,15696
55-59,F,CHN,15696
40-44,F,CHN,15696
40-44,F,POL,15696
40-44,F,GBR,15696
50-54,F,AUS,15696
50-54,F,JPN,15696
40-44,F,CAN,15696
60-64,F,JPN,15696
50-54,F,NED,15696
45-49,F,RSA,15696
45-49,F,USA,15696
45-49,F,GER,15696
60-64,F,USA,15696
40-44,F,BRA,15696
40-44,F,RSA,15696
45-49,F,USA,15697
55-59,F,CHN,15697
50-54,F,CHN,15697
45-49,F,USA,15697
50-54,F,ARG,15697
40-44,F,FRA,15697
45-49,F,GER,15697
45-49,F,VEN,15697
45-49,F,VEN,15697
45-49,F,FRA,15697
45-49,F,USA,15697
40-44,F,THA,15697
50-54,F,CHN,15697
50-54,F,MAS,15697
40-44,F,USA,15697
65-69,F,USA,15698
40-44,F,AUS,15698
45-49,F,CAN,15698
50-54,F,GBR,15698
50-54,F,USA,15698
50-54,F,BEL,15698
45-49,F,USA,15698
45-49,F,USA,15698
50-54,F,,15698
40-44,F,HKG,15698
45-49,F,CAN,15698
40-44,F,ESA,15698
60-64,F,FRA,15698
40-44,F,JPN,15698
40-44,F,GBR,15698
55-59,F,USA,15698
50-54,F,POR,15698
50-54,F,SWE,15698
40-44,F,USA,15698
40-44,F,RSA,15698
40-44,F,CHN,15699
40-44,F,PER,15699
50-54,F,FIN,15699
45-49,F,AUT,15699
50-54,F,CAN,15699
40-44,F,TPE,15699
60-64,F,AUT,15699
45-49,F,GER,15699
40-44,F,CAN,15699
45-49,F,ITA,15699
45-49,F,USA,15699
50-54,F,GER,15699
45-49,F,FRA,15699
45-49,F,CHN,15699
40-44,F,IND,15699
45-49,F,JPN,15699
70-74,F,CHI,15700
45-49,F,USA,15700
50-54,F,SUI,15700
60-64,F,GBR,15700
50-54,F,GBR,15700
40-44,F,GBR,15700
50-54,F,BRA,15700
40-44,F,USA,15700
40-44,F,FRA,15700
45-49,F,SVK,15700
50-54,F,,15700
60-64,F,JPN,15700
55-59,F,USA,15700
40-44,F,MAS,15700
55-59,F,GER,15700
50-54,F,JPN,15700
40-44,F,BRA,15700
55-59,F,JPN,15700
50-54,F,INA,15700
50-54,F,JPN,15700
50-54,F,MEX,15701
55-59,F,GBR,15701
50-54,F,MEX,15701
40-44,F,MEX,15701
45-49,F,USA,15701
40-44,F,NED,15701
45-49,F,BEL,15701
45-49,F,USA,15701
40-44,F,USA,15701
45-49,F,ITA,15701
40-44,F,USA,15701
60-64,F,BRA,15701
55-59,F,JPN,15701
40-44,F,GBR,15701
65-69,F,GBR,15702
45-49,F,USA,15702
40-44,F,THA,15702
45-49,F,THA,15702
45-49,F,MEX,15702
45-49,F,MEX,15702
40-44,F,CAN,15702
40-44,F,ARG,15702
45-49,F,,15702
45-49,F,MAS,15702
40-44,F,ESP,15702
55-59,F,JPN,15702
40-44,F,MAS,15702
45-49,F,USA,15702
50-54,F,MEX,15703
40-44,F,ITA,15703
40-44,F,POR,15703
40-44,F,COL,15703
45-49,F,ARG,15703
40-44,F,FRA,15703
40-44,F,USA,15703
45-49,F,HUN,15703
45-49,F,GER,15703
40-44,F,KOR,15703
45-49,F,RSA,15703
60-64,F,USA,15703
60-64,F,IND,15703
45-49,F,GBR,15703
45-49,F,GBR,15703
40-44,F,USA,15703
50-54,F,BRA,15703
55-59,F,ITA,15704
60-64,F,AUS,15704
45-49,F,MEX,15704
45-49,F,USA,15704
55-59,F,CHN,15704
45-49,F,USA,15704
40-44,F,SUI,15704
40-44,F,,15704
50-54,F,FRA,15704
50-54,F,JPN,15704
40-44,F,GER,15704
60-64,F,ITA,15704
45-49,F,MEX,15704
40-44,F,GBR,15704
40-44,F,USA,15704
40-44,F,USA,15704
60-64,F,FRA,15704
45-49,F,ARG,15704
40-44,F,IRL,15704
60-64,F,JPN,15704
40-44,F,COL,15705
50-54,F,CHN,15705
40-44,F,GBR,15705
50-54,F,SWE,15705
55-59,F,BRA,15705
40-44,F,MEX,15705
45-49,F,USA,15705
50-54,F,RSA,15705
45-49,F,TPE,15705
50-54,F,HUN,15705
60-64,F,JPN,15705
45-49,F,USA,15705
55-59,F,JPN,15705
40-44,F,JPN,15705
45-49,F,AUT,15705
45-49,F,BRA,15705
60-64,F,JPN,15705
65-69,F,CAN,15706
40-44,F,SGP,15706
40-44,F,GER,15706
40-44,F,POL,15706
50-54,F,USA,15706
40-44,F,USA,15706
60-64,F,JPN,15706
45-49,F,,15706
45-49,F,FRA,15706
55-59,F,NED,15706
55-59,F,JPN,15706
50-54,F,ITA,15706
50-54,F,JPN,15707
40-44,F,CHN,15707
40-44,F,GBR,15707
45-49,F,NED,15707
40-44,F,RSA,15707
40-44,F,JPN,15707
40-44,F,PHI,15707
40-44,F,ESP,15707
50-54,F,CAN,15707
40-44,F,USA,15707
45-49,F,JPN,15707
50-54,F,CAN,15707
65-69,F,JPN,15708
40-44,F,THA,15708
50-54,F,ARG,15708
45-49,F,USA,15708
40-44,F,NOR,15708
45-49,F,POR,15708
55-59,F,USA,15708
50-54,F,DEN,15708
45-49,F,VIE,15708
40-44,F,ROU,15708
45-49,F,USA,15708
40-44,F,USA,15708
45-49,F,IRL,15708
40-44,F,SVK,15708
55-59,F,JPN,15708
65-69,F,USA,15709
45-49,F,GBR,15709
40-44,F,ITA,15709
40-44,F,POL,15709
60-64,F,FRA,15709
40-44,F,GBR,15709
50-54,F,NZL,15709
40-44,F,FRA,15709
40-44,F,IND,15709
45-49,F,GER,15709
45-49,F,ITA,15709
55-59,F,GER,15709
45-49,F,USA,15709
45-49,F,UKR,15709
60-64,F,GER,15709
40-44,F,BRA,15709
50-54,F,JPN,15709
50-54,F,JPN,15709
50-54,F,MEX,15710
45-49,F,JPN,15710
50-54,F,GBR,15710
55-59,F,JPN,15710
40-44,F,JPN,15710
45-49,F,USA,15710
45-49,F,GBR,15710
50-54,F,FIN,15710
55-59,F,JPN,15710
45-49,F,RSA,15710
50-54,F,PHI,15710
40-44,F,PUR,15710
50-54,F,JPN,15710
55-59,F,JPN,15710
50-54,F,POL,15711
45-49,F,PER,15711
45-49,F,GBR,15711
50-54,F,MAS,15711
50-54,F,TPE,15711
50-54,F,,15711
40-44,F,USA,15711
50-54,F,JPN,15711
45-49,F,,15711
50-54,F,BRA,15711
50-54,F,CHN,15711
50-54,F,CAN,15711
55-59,F,GBR,15711
55-59,F,NED,15711
40-44,F,GER,15711
60-64,F,KOR,15711
50-54,F,GBR,15711
45-49,F,BUL,15711
65-69,F,BRA,15712
45-49,F,CAN,15712
40-44,F,USA,15712
50-54,F,AUS,15712
60-64,F,JPN,15712
45-49,F,ISR,15712
40-44,F,USA,15712
50-54,F,USA,15712
45-49,F,GER,15712
50-54,F,USA,15712
45-49,F,MEX,15712
55-59,F,JPN,15712
50-54,F,GBR,15712
45-49,F,IRL,15712
60-64,F,USA,15712
45-49,F,USA,15712
55-59,F,USA,15713
45-49,F,CHN,15713
45-49,F,PER,15713
45-49,F,MAS,15713
50-54,F,AUS,15713
50-54,F,GBR,15713
40-44,F,IRL,15713
50-54,F,NOR,15713
40-44,F,IRL,15713
45-49,F,HKG,15713
45-49,F,DOM,15713
50-54,F,USA,15713
50-54,F,USA,15713
50-54,F,,15713
55-59,F,FRA,15713
40-44,F,IRL,15713
40-44,F,JPN,15713
45-49,F,FIN,15713
45-49,F,AUS,15713
45-49,F,ITA,15713
40-44,F,USA,15713
55-59,F,JPN,15713
50-54,F,USA,15713
40-44,F,BRA,15713
70-74,F,CAN,15714
65-69,F,GER,15714
65-69,F,USA,15714
45-49,F,CAN,15714
45-49,F,ARG,15714
40-44,F,GBR,15714
40-44,F,GBR,15714
40-44,F,AUS,15714
45-49,F,FRA,15714
40-44,F,RSA,15714
55-59,F,NED,15714
40-44,F,MEX,15714
45-49,F,MEX,15714
60-64,F,USA,15714
50-54,F,JPN,15714
40-44,F,PHI,15714
40-44,F,GBR,15714
60-64,F,ITA,15714
50-54,F,ARG,15714
40-44,F,USA,15715
45-49,F,USA,15715
50-54,F,USA,15715
40-44,F,USA,15715
50-54,F,CHN,15715
45-49,F,GBR,15715
40-44,F,GBR,15715
50-54,F,GER,15715
40-44,F,GBR,15715
40-44,F,HKG,15715
40-44,F,GER,15715
45-49,F,MEX,15715
45-49,F,ITA,15715
65-69,F,IRL,15716
50-54,F,ITA,15716
45-49,F,CHN,15716
45-49,F,BRA,15716
45-49,F,CAN,15716
55-59,F,GBR,15716
40-44,F,AUS,15716
55-59,F,USA,15716
60-64,F,USA,15716
50-54,F,CHN,15716
40-44,F,CAN,15716
40-44,F,IRL,15716
45-49,F,IRL,15716
55-59,F,GER,15716
50-54,F,JPN,15716
50-54,F,NED,15716
45-49,F,GBR,15716
50-54,F,USA,15716
45-49,F,CAN,15716
45-49,F,JPN,15716
55-59,F,JPN,15716
50-54,F,JPN,15716
45-49,F,SVK,15717
